Listid,Listname,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
331,"6th FIS points list 2021/2022",1,AL,O,221779,415232,ROBINSON,Alice,NZL,W,2001-12-01,"Queenstown Alpine Ski Team",,"ROBINSON Alice",2001,28-09-2021,,,,84.65,1012,*,0.00,1,*,25.08,70,*,76.28,132,*
331,"6th FIS points list 2021/2022",1,AL,O,239967,108442,ROBINSON,Marie-Penelope,CAN,W,2003-12-18,"THUNDER BAY",CAN,"ROBINSON Marie-Penelope",2003,28-09-2021,248.75,692,*,57.05,532,*,81.36,1076,*,185.48,1053,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,239968,6100412,ROBINSON,Peter,CAN,M,2003-12-18,"THUNDER BAY",CAN,"ROBINSON Peter",2003,28-09-2021,,,,156.70,2754,*,174.46,3055,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,126762,565373,ROBNIK,Tina,SLO,W,1991-07-30,"SK Luce",,"ROBNIK Tina",1991,28-09-2021,746.82,802,*,168.89,1899,*,12.99,21,*,89.12,496,*,304.95,757,*
331,"6th FIS points list 2021/2022",1,AL,O,260895,492538,"ROBRES PEIRETO",Hugo,ESP,M,2005-12-24,"PANTICOSA ESQUI CLUB",esp,"ROBRES PEIRETO Hugo",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253157,496571,"ROBRES PEIRETO",Ines,ESP,W,2004-07-06,PANTICOSA,esp,"ROBRES PEIRETO Ines",2004,28-09-2021,,,,209.52,2089,*,173.26,1952,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239085,6191319,"ROCCA-SERRA-RAMIREZ DIAZ",Enzo,FRA,M,2003-04-19,"SC LES ARCS BOURG ST MAURICE",2658620,"ROCCA-SERRA-RAMIREZ DIAZ Enzo",2003,28-09-2021,77.69,370,*,57.34,812,*,60.99,969,*,72.42,497,*,89.08,289,*
331,"6th FIS points list 2021/2022",1,AL,O,221296,198180,ROCH,Emma,FRA,W,2001-05-29,"Inter Club magland",2644882,"ROCH Emma",2001,28-09-2021,120.89,399,*,56.63,524,*,58.47,666,*,69.46,317,*,174.67,500,*
331,"6th FIS points list 2021/2022",1,AL,O,228582,198216,ROCHAS,Luna,FRA,W,2002-06-26,"Cco Praloup",2651889,"ROCHAS Luna",2002,28-09-2021,122.95,408,*,61.76,622,*,53.57,565,*,88.37,486,*,230.92,639,*
331,"6th FIS points list 2021/2022",1,AL,O,138575,511899,ROCHAT,Marc,SUI,M,1992-12-18,"SAS Lausanne",SUI,"ROCHAT Marc",1992,28-09-2021,,,,10.05,44,*,25.61,130,*,999.99,2430,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,263569,6100693,ROCKANDEL,Jake,CAN,M,2005-01-04,NSA,CAN,"ROCKANDEL Jake",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,224037,6295643,RODARI,Lisa,ITA,W,2001-12-18,"OROBIE SKI TEAM A.S.D.",ITA43971,"RODARI Lisa",2001,28-09-2021,,,,64.78,679,*,48.63,467,*,77.03,379,*,366.48,808,*
331,"6th FIS points list 2021/2022",1,AL,O,172529,380361,RODES,Istok,CRO,M,1996-01-27,"SK Varazdin",296662,"RODES Istok",1996,28-09-2021,91.52,472,*,8.60,36,*,32.25,234,*,59.82,352,*,62.95,142,*
331,"6th FIS points list 2021/2022",1,AL,O,205671,675039,RODIONOVA,Xeniya,KAZ,W,1999-09-01,,KAZ,"RODIONOVA Xeniya",1999,28-09-2021,,,,651.62,2464,*,465.32,2404,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,237877,507203,"RODLING SWANBERG",Stella,SWE,W,2003-02-27,"Oestersund Froesoe SLK",SWE,"RODLING SWANBERG Stella",2003,28-09-2021,124.38,417,*,53.57,472,*,70.77,912,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,221187,35275,RODRIGUEZ,Juana,ARG,W,2001-10-27,Cell,17101004,"RODRIGUEZ Juana",2001,28-09-2021,,,,147.12,1750,*,115.89,1532,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229301,110469,RODRIGUEZ,Samuel,CHI,M,2002-12-29,U.Catolica,,"RODRIGUEZ Samuel",2002,28-09-2021,202.09,1122,*,125.12,2355,*,126.33,2504,*,164.31,1647,*,275.31,1147,*
331,"6th FIS points list 2021/2022",1,AL,O,229182,496491,"RODRIGUEZ ELOSEGUI",Arrieta,ESP,W,2002-06-27,CEVA,,"RODRIGUEZ ELOSEGUI Arrieta",2002,28-09-2021,153.73,515,*,53.72,475,*,54.72,593,*,103.92,622,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,230160,512513,RODUIT,Luc,SUI,M,2002-03-01,Verbier,SUI,"RODUIT Luc",2002,28-09-2021,72.20,317,*,42.35,447,*,49.37,658,*,68.48,441,*,58.35,120,*
331,"6th FIS points list 2021/2022",1,AL,O,166012,422403,ROEA,Henrik,NOR,M,1995-08-05,"IL Heming",03,"ROEA Henrik",1995,28-09-2021,14.32,43,*,82.34,1470,*,20.03,73,*,28.82,107,*,64.68,152,*
331,"6th FIS points list 2021/2022",1,AL,O,253927,206981,ROEBBEL,Annika,GER,W,2004-05-31,"SC Bad Grund",,"ROEBBEL Annika",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,255173,422923,ROEISE,Marius,NOR,M,2004-08-31,"Vang SK",04,"ROEISE Marius",2004,28-09-2021,,,,107.46,2040,*,83.91,1590,*,115.38,1111,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,154983,422318,ROEISLAND,Max,NOR,M,1994-06-29,"Baerums Skiclub",02,"ROEISLAND Max",1994,28-09-2021,840.29,1387,*,23.94,128,*,26.55,147,*,356.15,2348,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,254230,60327,"ROELANTS DU VIVIER",Maxime,BEL,M,2004-06-19,"Racing Team Wallonie Belgium",,"ROELANTS DU VIVIER Maxime",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,256911,512643,ROELLI,Nils,SUI,M,2001-05-31,Muerren,SUI,"ROELLI Nils",2001,28-09-2021,,,,,,,275.62,3515,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,145704,501898,ROENNGREN,Mattias,SWE,M,1993-11-22,"Are Slk",,"ROENNGREN Mattias",1993,28-09-2021,74.88,346,*,36.48,307,*,21.29,81,*,32.43,129,*,57.72,116,*
331,"6th FIS points list 2021/2022",1,AL,O,231807,426394,ROENNINGEN,"Anne Guro Hofseth",NOR,W,2002-08-27,"Hakadal Il",02,"ROENNINGEN Anne Guro Hofseth",2002,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239361,422843,ROESJORDE,"Noah Sjoevik",NOR,M,2003-10-20,"Kjelsaas Il",03,"ROESJORDE Noah Sjoevik",2003,28-09-2021,143.48,846,*,80.95,1424,*,50.35,699,*,100.94,889,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,260949,203243,ROESLE,Felix,GER,M,2005-07-01,"SC Sonthofen",ASV,"ROESLE Felix",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228302,502515,ROESNAES,Anton,SWE,M,2002-07-01,"Vemdalens If",SWE,"ROESNAES Anton",2002,28-09-2021,,,,45.86,530,*,47.30,606,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,195440,512281,ROESTI,Lars,SUI,M,1998-01-19,"St. Stephan",SUI,"ROESTI Lars",1998,28-09-2021,21.74,78,*,162.18,2806,*,77.13,1424,*,18.50,53,*,66.56,163,*
331,"6th FIS points list 2021/2022",1,AL,O,262542,203268,ROETTELE,Emil,GER,M,2005-01-19,"SC Lenggries",OL,"ROETTELE Emil",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,245761,422870,ROEVDE,Tobias,NOR,M,2003-10-10,"Raelingen Skiclub",02,"ROEVDE Tobias",2003,28-09-2021,,,,137.57,2538,*,136.39,2669,*,165.92,1656,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,245541,426417,ROEVIK,Hanne,NOR,W,2003-01-26,"Ingierkollen og Rustad SL.KL",03,"ROEVIK Hanne",2003,28-09-2021,,,,117.98,1476,*,128.50,1643,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,231701,422809,ROEYSUM,Andreas,NOR,M,2002-01-20,"Sogndal Il",14,"ROEYSUM Andreas",2002,28-09-2021,109.14,613,*,84.74,1531,*,63.72,1038,*,92.85,761,*,149.70,674,*
331,"6th FIS points list 2021/2022",1,AL,O,156299,512038,ROGENTIN,Stefan,SUI,M,1994-05-16,Lenzerheide-Valbella,SUI,"ROGENTIN Stefan",1994,28-09-2021,15.21,50,*,118.34,2251,*,46.69,591,*,15.48,41,*,34.34,29,*
331,"6th FIS points list 2021/2022",1,AL,O,120336,194190,ROGER,Brice,FRA,M,1990-08-09,"ARMEE - CS LA PLAGNE",2296263,"ROGER Brice",1990,28-09-2021,15.17,48,*,429.98,3675,*,688.07,3852,*,5.51,11,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,260622,6533740,ROGERS,Griffen,USA,M,2005-06-22,"Park City Ski and Snowboard",6604409,"ROGERS Griffen",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,238788,6533250,ROGERS,Jakob,USA,M,2003-12-31,"Park City Ski and Snowboard",6604391,"ROGERS Jakob",2003,28-09-2021,136.59,805,*,70.99,1151,*,66.68,1121,*,107.58,992,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,220579,65126,ROGGEMAN,Sara,BEL,W,2001-02-05,"Club de ski Val de Wanne",BEL,"ROGGEMAN Sara",2001,28-09-2021,,,,54.13,482,*,49.25,484,*,148.87,904,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,231127,54725,ROHRMOSER,Lucas,AUT,M,2002-09-13,"Sk Maria alm",,"ROHRMOSER Lucas",2002,28-09-2021,,,,45.01,516,*,48.78,639,*,75.23,536,*,109.86,431,*
331,"6th FIS points list 2021/2022",1,AL,O,253206,6100558,ROHWER,Nate,CAN,M,2004-08-27,SASQUATCH,CAN,"ROHWER Nate",2004,28-09-2021,,,,,,,237.41,3397,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,238586,203149,ROIGER,Carlo,GER,M,2003-07-03,"ASV Cham",BW,"ROIGER Carlo",2003,28-09-2021,,,,198.87,3112,*,204.16,3240,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,259528,35324,ROIZ,Carolina,ARG,W,2004-10-10,"Ski Club Bariloche (SCB)",16104005,"ROIZ Carolina",2004,28-09-2021,,,,173.01,1920,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,238318,115287,ROJAS,Antonia,CHI,W,2003-09-21,U.Catolica,,"ROJAS Antonia",2003,28-09-2021,,,,298.24,2291,*,277.51,2255,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229416,221520,ROLFE,Joshua,GBR,M,2002-01-02,Smk,GBR,"ROLFE Joshua",2002,28-09-2021,,,,343.23,3572,*,313.96,3587,*,533.66,2419,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,239083,198317,ROLLAND,Emma,FRA,W,2003-04-20,"SC PRALOGNAN LA VANOISE",2659284,"ROLLAND Emma",2003,28-09-2021,,,,97.23,1213,*,65.11,794,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263899,198499,ROLLAND,Ysee,FRA,W,2005-08-26,"CLUB DES SPORTS COURCHEVEL",2668764,"ROLLAND Ysee",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,69886,360026,ROLLINGER,Sven,LUX,M,1986-08-30,Ashd,LUX,"ROLLINGER Sven",1986,28-09-2021,,,,317.47,3524,*,258.24,3468,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,215901,270082,ROMAN,Zachary,IRL,M,2000-02-17,Gmvs,,"ROMAN Zachary",2000,28-09-2021,240.77,1208,*,74.28,1240,*,66.46,1111,*,122.16,1204,*,318.05,1211,*
331,"6th FIS points list 2021/2022",1,AL,O,221304,6100065,ROMANIN,Nathan,CAN,M,2001-07-13,WMSC,CAN,"ROMANIN Nathan",2001,28-09-2021,68.80,287,*,49.13,613,*,42.74,477,*,56.44,308,*,89.27,294,*
331,"6th FIS points list 2021/2022",1,AL,O,256162,6537399,ROMANO,Reagan,USA,W,2004-03-26,"Ski and Snowboard Club Vail",6787774,"ROMANO Reagan",2004,28-09-2021,,,,220.35,2127,*,144.74,1769,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,238819,6537061,ROMANOV,Dasha,USA,W,2003-05-03,"Sun Valley Ski Education Fnd",6300669,"ROMANOV Dasha",2003,28-09-2021,,,,38.47,232,*,41.36,318,*,83.68,446,*,136.57,378,*
331,"6th FIS points list 2021/2022",1,AL,O,105314,180570,ROMAR,Andreas,FIN,M,1989-09-04,"Vasa Skidklubb",,"ROMAR Andreas",1989,28-09-2021,29.73,108,*,283.65,3442,*,225.17,3343,*,42.48,185,*,57.05,110,*
331,"6th FIS points list 2021/2022",1,AL,O,255839,6294902,ROMELE,Federico,ITA,M,2004-02-05,"VAL PALOT SKI S.S.D. A R.L.",ITA48031,"ROMELE Federico",2004,28-09-2021,,,,41.98,438,*,50.31,696,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261872,6296566,ROMELE,Giulia,ITA,W,2005-08-17,"VAL PALOT SKI S.S.D. A R.L.",ITA52109,"ROMELE Giulia",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252211,512596,ROMER,Marvin,SUI,M,2004-08-10,Ulisbach,SUI,"ROMER Marvin",2004,28-09-2021,,,,100.11,1876,*,108.19,2144,*,172.74,1707,*,222.95,1004,*
331,"6th FIS points list 2021/2022",1,AL,O,221783,6293849,ROMERI,Riccardo,ITA,M,2001-04-14,"S.C. VALMALENCO A.S.D.",ITA42964,"ROMERI Riccardo",2001,28-09-2021,,,,97.25,1813,*,72.09,1284,*,208.68,1943,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,206211,6293282,RONCHI,Giorgio,ITA,M,1999-06-24,"SKI TEAM POLISPORTIVA ALPE CIMBRA A.S.D.",ITA40756,"RONCHI Giorgio",1999,28-09-2021,668.49,1342,*,38.52,357,*,51.47,724,*,311.57,2289,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,246232,6296124,RONCHI,Martina,ITA,W,2003-02-11,"SKI TEAM POLISPORTIVA ALPE CIMBRA A.S.D.",ITA45976,"RONCHI Martina",2003,28-09-2021,,,,70.26,779,*,62.80,768,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,203334,40638,RONEY,Wim,AUS,M,1999-07-13,,,"RONEY Wim",1999,28-09-2021,125.99,753,*,77.35,1326,*,60.48,955,*,67.73,431,*,153.37,694,*
331,"6th FIS points list 2021/2022",1,AL,O,236917,125069,RONG,Hang,CHN,W,2001-09-26,,,"RONG Hang",2001,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,212464,54593,RONNER,Jan,AUT,M,2000-01-03,,,"RONNER Jan",2000,28-09-2021,,,,41.82,430,*,46.85,595,*,205.53,1928,*,281.91,1160,*
331,"6th FIS points list 2021/2022",1,AL,O,228838,6191202,ROOS,Jimmy,FRA,M,2002-01-03,"Sc Morzine Avoriaz",2650862,"ROOS Jimmy",2002,28-09-2021,,,,80.20,1403,*,78.55,1453,*,123.35,1220,*,288.88,1178,*
331,"6th FIS points list 2021/2022",1,AL,O,245428,492459,ROS,Gerard,ESP,M,2003-11-06,"LA MOLINA CLUB D ESPORTS",ESP,"ROS Gerard",2003,28-09-2021,,,,252.68,3356,*,156.20,2888,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,207503,460127,ROSCULET,Tavi,ROU,M,1999-09-17,"CSO SINAIA",A0993,"ROSCULET Tavi",1999,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,231729,496497,ROSELLO,Marina,ESP,W,2002-10-08,Lmce,,"ROSELLO Marina",2002,28-09-2021,,,,101.93,1266,*,92.03,1240,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260761,6533750,ROSENBERG,Joshua,USA,M,2005-02-02,"Okemo Mountain School",6446872,"ROSENBERG Joshua",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263243,6100675,ROSENBLOOM,James,CAN,M,2005-01-17,"ALPINE SKI CLUB",CAN,"ROSENBLOOM James",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,E,238090,221549,ROSS,Callum,GBR,M,2003-05-01,Kandahar,GBR,"ROSS Callum",2003,28-09-2021,,,,130.80,2441,*,145.05,2771,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262850,110510,ROSS,Cristobal,CHI,M,2005-09-29,"La Parva",,"ROSS Cristobal",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253207,6100559,ROSS,Duncan,CAN,M,2004-06-08,WMSC,CAN,"ROSS Duncan",2004,28-09-2021,,,,130.16,2434,*,139.60,2709,*,150.86,1526,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,231384,6533160,ROSS,Ethan,USA,M,2002-07-26,"Ford K sayre memorial ski council",6346414,"ROSS Ethan",2002,28-09-2021,,,,104.11,1966,*,101.03,1987,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239353,225807,ROSS,Iona,GBR,W,2003-01-27,"Glasgow Ski Racing",GBR,"ROSS Iona",2003,28-09-2021,,,,192.36,2018,*,203.80,2069,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252162,6533486,ROSS,Jack,USA,M,2004-05-12,,6408463,"ROSS Jack",2004,28-09-2021,,,,109.84,2097,*,140.60,2724,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,97130,538573,ROSS,Laurenne,USA,W,1988-08-17,"Mount Bachelor Sports Ed Fnd",5485412,"ROSS Laurenne",1988,28-09-2021,17.85,38,*,999.99,2485,*,157.30,1860,*,24.64,65,*,62.38,86,*
331,"6th FIS points list 2021/2022",1,AL,O,205642,6295165,ROSSETTI,Marta,ITA,W,1999-03-25,"GRUPPO SPORTIVO FIAMME ORO",ITA40469,"ROSSETTI Marta",1999,28-09-2021,,,,15.46,28,*,56.98,635,*,980.16,1456,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,239878,6296031,ROSSI,Gaia,ITA,W,2003-05-05,"S.C. FORMAZZA A.S.D.",ITA46433,"ROSSI Gaia",2003,28-09-2021,,,,85.40,1024,*,80.19,1058,*,133.56,830,*,200.42,584,*
331,"6th FIS points list 2021/2022",1,AL,O,220873,516635,ROSSI,Livia,SUI,W,2001-12-30,"SC Altendorf",SUI,"ROSSI Livia",2001,28-09-2021,53.08,129,*,93.03,1153,*,53.60,566,*,52.90,195,*,82.22,149,*
331,"6th FIS points list 2021/2022",1,AL,O,261690,512672,ROSSI,Theo,SUI,M,2005-03-24,Zinal,SUI,"ROSSI Theo",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228745,6533066,ROSSI,Tre,USA,M,2001-09-24,"Cochran\'s Ski Club",6429816,"ROSSI Tre",2001,28-09-2021,,,,286.57,3453,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,258244,6296493,"ROSSI DI MONTELERA",Camilla,ITA,W,2004-11-10,"TEAM TOP SKI A.S.D.",ITA49979,"ROSSI DI MONTELERA Camilla",2004,28-09-2021,,,,237.53,2165,*,240.67,2185,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253098,198421,ROSSIER,Emma,FRA,W,2004-02-27,"CS CHAMONIX",2662753,"ROSSIER Emma",2004,28-09-2021,,,,110.79,1393,*,92.79,1250,*,81.75,424,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,223790,6293939,ROSSONI,Federico,ITA,M,2001-02-25,"S.C. DRUSCIE  - CORTINA A.D.",ITA42766,"ROSSONI Federico",2001,28-09-2021,109.40,617,*,106.48,2021,*,69.91,1224,*,87.20,678,*,201.16,926,*
331,"6th FIS points list 2021/2022",1,AL,O,198646,400301,"ROSSUM  VAN",Max,NED,M,1998-03-20,Ski-Pro,NED,"ROSSUM  VAN Max",1998,28-09-2021,,,,32.11,233,*,45.34,550,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,214923,6295378,ROTA,Laura,ITA,W,2000-11-13,"G.B. SKI CLUB A.D.",ITA42395,"ROTA Laura",2000,28-09-2021,82.35,232,*,62.60,637,*,37.69,249,*,82.32,436,*,126.11,332,*
331,"6th FIS points list 2021/2022",1,AL,O,251057,460154,ROTARU,Dan,ROU,M,2003-03-20,"CSM CORONA BRASOV",ROU,"ROTARU Dan",2003,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,246182,6296121,ROTELLI,Carlotta,ITA,W,2003-01-25,"C.U.S. PARMA A.S.D.",ITA45897,"ROTELLI Carlotta",2003,28-09-2021,,,,177.10,1939,*,162.45,1894,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253921,6533577,ROTH,Laiken,USA,M,2004-12-31,"Steamboat Springs Winter Sports Clu",6579193,"ROTH Laiken",2004,28-09-2021,175.92,1015,*,74.00,1232,*,79.15,1466,*,129.23,1287,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,240841,6537160,ROTH,Madison,USA,W,2003-02-09,"Holderness School",6424057,"ROTH Madison",2003,28-09-2021,,,,144.37,1731,*,141.36,1748,*,272.11,1294,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,157511,6291101,ROTUNNO,Matteo,ITA,M,1994-06-08,"SKI RACING CAMP A.D.",ITA36998,"ROTUNNO Matteo",1994,28-09-2021,,,,,,,67.42,1147,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229186,6536866,ROUFA,Kendahl,USA,W,2002-08-09,"Ski and Snowboard Club Vail",6229997,"ROUFA Kendahl",2002,28-09-2021,,,,40.80,267,*,61.90,742,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263720,198471,ROUJAS,Lilou,FRA,W,2005-05-28,"CLUB DES SPORTS ISOLA 2000",2679624,"ROUJAS Lilou",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,226711,340564,ROUKOZ,Joseph,LBN,M,1997-04-22,"Holiday Beach yacht club",,"ROUKOZ Joseph",1997,28-09-2021,,,,,,,999.99,3879,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261741,512698,ROULIN,Gaetan,SUI,M,2005-05-04,Treyvaux,SUI,"ROULIN Gaetan",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,156300,512039,ROULIN,Gilles,SUI,M,1994-05-14,Lenzerheide-Valbella,SUI,"ROULIN Gilles",1994,28-09-2021,10.84,31,*,107.95,2057,*,23.93,114,*,26.12,89,*,37.49,43,*
331,"6th FIS points list 2021/2022",1,AL,O,228424,6536833,ROUNTREE-WILLIAMS,Nicola,USA,W,2002-07-07,,6400875,"ROUNTREE-WILLIAMS Nicola",2002,28-09-2021,137.87,465,*,24.73,100,*,21.85,79,*,105.56,633,*,136.28,374,*
331,"6th FIS points list 2021/2022",1,AL,O,52197,20190,ROUS,David,AND,M,1972-06-11,"Arinsal Pal",AND,"ROUS David",1972,28-09-2021,,,,329.61,3541,*,282.14,3539,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,188411,197860,ROUX,Tifany,FRA,W,1997-09-29,"SAUZE BARCEL",2623165,"ROUX Tifany",1997,28-09-2021,36.78,84,*,85.80,1026,*,40.32,300,*,26.98,76,*,47.04,49,*
331,"6th FIS points list 2021/2022",1,AL,O,254115,496584,ROVIRA,Maria,ESP,W,2004-10-01,"LA MOLINA CLUB DESPORTS",ESP,"ROVIRA Maria",2004,28-09-2021,,,,103.38,1295,*,87.69,1175,*,137.14,846,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,238003,221544,ROWBOTTOM,Oliver,GBR,M,2003-06-12,Kandahar,GBR,"ROWBOTTOM Oliver",2003,28-09-2021,,,,242.06,3316,*,217.15,3303,*,287.19,2237,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,238822,6537064,ROY,Caroline,USA,W,2003-06-08,,6331681,"ROY Caroline",2003,28-09-2021,,,,103.24,1291,*,82.20,1089,*,156.09,935,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,263123,6533880,ROY,Connor,USA,M,2005-07-03,"Proctor Academy",6475009,"ROY Connor",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253509,6533542,ROY,Dax,USA,M,2003-03-02,"Catamount Alpine Racing",6266572,"ROY Dax",2003,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,169214,921000,ROY,Jean-Pierre,HAI,M,1963-09-12,,,"ROY Jean-Pierre",1963,28-09-2021,,,,500.42,3725,*,999.99,3879,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260803,151471,RUBANKO,Lukas,CZE,M,2005-10-29,,,"RUBANKO Lukas",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252428,512616,RUBLI,Noel,SUI,M,2004-07-17,Walensee,SUI,"RUBLI Noel",2004,28-09-2021,,,,281.92,3437,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,204711,512373,RUBLI,Pascal,SUI,M,1999-01-30,"SAS Zurich",SUI,"RUBLI Pascal",1999,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260905,6533760,RUCKER,Miles,USA,M,2005-02-16,"Ski and Snowboard Club Vail",6530901,"RUCKER Miles",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,219697,507081,RUDH,Elin,SWE,W,2001-05-02,"Oestersund Froesoe slk",SWE,"RUDH Elin",2001,28-09-2021,,,,120.51,1504,*,125.69,1617,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,233757,482189,RUDROFF,"Gabriel Wolfgang",RUS,M,2002-07-24,,RUS,"RUDROFF Gabriel Wolfgang",2002,28-09-2021,,,,107.70,2047,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,214621,405176,"RUE DE",Isabelle,NED,W,2000-11-02,"De Rue Skiracing",NED,"RUE DE Isabelle",2000,28-09-2021,,,,86.70,1039,*,157.70,1864,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261004,6537506,RUEGG,Elle,USA,W,2005-12-08,"Northstar Ski and Snowboard Team",6717034,"RUEGG Elle",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,191307,54447,RUELAND,Simon,AUT,M,1997-05-15,"SK Landeck - Tirol",,"RUELAND Simon",1997,28-09-2021,,,,21.13,90,*,42.19,463,*,999.99,2430,*,999.99,1298,*
